Domain,Area,Item,Year,Area harvested,Flag,Flag Description,Yield,Production
Crops and livestock products,United States of America,Spinach,2004,19830.0,A,Official figure,197331.0,391308.0
Crops and livestock products,United States of America,Spinach,2005,21084.0,A,Official figure,199255.0,420109.0
Crops and livestock products,United States of America,Spinach,2006,18575.0,A,Official figure,185064.0,343757.0
Crops and livestock products,United States of America,Spinach,2007,17523.0,A,Official figure,182104.0,319100.0
Crops and livestock products,United States of America,Spinach,2008,18020.0,A,Official figure,191049.0,344270.0
Crops and livestock products,United States of America,Spinach,2009,18230.0,A,Official figure,214284.0,390640.0
Crops and livestock products,United States of America,Spinach,2010,16570.0,A,Official figure,201177.0,333350.0
Crops and livestock products,United States of America,Spinach,2011,15760.0,A,Official figure,219131.0,345350.0
Crops and livestock products,United States of America,Spinach,2012,16930.0,A,Official figure,183963.0,311450.0
Crops and livestock products,United States of America,Spinach,2013,17700.0,A,Official figure,189463.0,335350.0
Crops and livestock products,United States of America,Spinach,2014,18870.0,A,Official figure,185697.0,350410.0
Crops and livestock products,United States of America,Spinach,2015,19580.0,A,Official figure,175598.0,343820.0
Crops and livestock products,United States of America,Spinach,2016,23431.0,A,Official figure,166107.0,389205.0
Crops and livestock products,United States of America,Spinach,2017,26195.0,A,Official figure,140097.0,366984.0
Crops and livestock products,United States of America,Spinach,2018,24868.0,A,Official figure,154684.0,384669.0
Crops and livestock products,United States of America,Spinach,2019,26466.0,A,Official figure,162232.0,429371.0
Crops and livestock products,United States of America,Spinach,2020,23593.0,A,Official figure,137829.0,325180.0
Crops and livestock products,United States of America,Spinach,2021,21772.0,A,Official figure,144534.0,314680.0
Crops and livestock products,United States of America,Spinach,2022,24403.0,A,Official figure,156684.0,382356.0
Crops and livestock products,United States of America,Strawberries,1980,14610.0,A,Official figure,217947.0,318420.0
Crops and livestock products,United States of America,Strawberries,1981,14970.0,A,Official figure,224220.0,335657.0
Crops and livestock products,United States of America,Strawberries,1982,16310.0,A,Official figure,245536.0,400470.0
Crops and livestock products,United States of America,Strawberries,1983,17520.0,A,Official figure,231326.0,405283.0
Crops and livestock products,United States of America,Strawberries,1984,17520.0,A,Official figure,256542.0,449462.0
Crops and livestock products,United States of America,Strawberries,1985,17850.0,A,Official figure,258880.0,462100.0
Crops and livestock products,United States of America,Strawberries,1986,17970.0,A,Official figure,257284.0,462340.0
Crops and livestock products,United States of America,Strawberries,1987,18660.0,A,Official figure,271597.0,506800.0
Crops and livestock products,United States of America,Strawberries,1988,19100.0,A,Official figure,280000.0,534800.0
Crops and livestock products,United States of America,Strawberries,1989,18660.0,A,Official figure,277599.0,518000.0
Crops and livestock products,United States of America,Strawberries,1990,18690.0,A,Official figure,304409.0,568940.0
Crops and livestock products,United States of America,Strawberries,1991,18660.0,A,Official figure,332047.0,619600.0
Crops and livestock products,United States of America,Strawberries,1992,20050.0,A,Official figure,302244.0,606000.0
Crops and livestock products,United States of America,Strawberries,1993,20730.0,A,Official figure,316749.0,656620.0
Crops and livestock products,United States of America,Strawberries,1994,19760.0,A,Official figure,378710.0,748330.0
Crops and livestock products,United States of America,Strawberries,1995,19460.0,A,Official figure,373690.0,727200.0
Crops and livestock products,United States of America,Strawberries,1996,19292.0,A,Official figure,382279.0,737492.0
Crops and livestock products,United States of America,Strawberries,1997,17912.0,A,Official figure,412212.0,738354.0
Crops and livestock products,United States of America,Strawberries,1998,18620.0,A,Official figure,399436.0,743750.0
Crops and livestock products,United States of America,Strawberries,1999,18924.0,A,Official figure,439261.0,831258.0
Crops and livestock products,United States of America,Strawberries,2000,19283.0,A,Official figure,447455.0,862828.0
Crops and livestock products,United States of America,Strawberries,2001,18494.0,A,Official figure,404934.0,748885.0
Crops and livestock products,United States of America,Strawberries,2002,19263.0,A,Official figure,443776.0,854845.0
Crops and livestock products,United States of America,Strawberries,2003,19587.0,A,Official figure,499283.0,977945.0
Crops and livestock products,United States of America,Strawberries,2004,20801.0,A,Official figure,482747.0,1004163.0
Crops and livestock products,United States of America,Strawberries,2005,21125.0,A,Official figure,498576.0,1053242.0
Crops and livestock products,United States of America,Strawberries,2006,21562.0,A,Official figure,505721.0,1090436.0
Crops and livestock products,United States of America,Strawberries,2007,21117.0,A,Official figure,525271.0,1109215.0
Crops and livestock products,United States of America,Strawberries,2008,22040.0,A,Official figure,521030.0,1148350.0
Crops and livestock products,United States of America,Strawberries,2009,23500.0,A,Official figure,540698.0,1270640.0
Crops and livestock products,United States of America,Strawberries,2010,23020.0,A,Official figure,561968.0,1293650.0
Crops and livestock products,United States of America,Strawberries,2011,23170.0,A,Official figure,568041.0,1316150.0
Crops and livestock products,United States of America,Strawberries,2012,23600.0,A,Official figure,586593.0,1384360.0
Crops and livestock products,United States of America,Strawberries,2013,24447.0,A,Official figure,565344.0,1382096.0
Crops and livestock products,United States of America,Strawberries,2014,24239.0,A,Official figure,565836.0,1371530.0
Crops and livestock products,United States of America,Strawberries,2015,23472.0,A,Official figure,592370.0,1390410.0
Crops and livestock products,United States of America,Strawberries,2016,21756.0,A,Official figure,617277.0,1342947.0
Crops and livestock products,United States of America,Strawberries,2017,21530.0,A,Official figure,573214.0,1234130.0
Crops and livestock products,United States of America,Strawberries,2018,19720.0,A,Official figure,600340.0,1183870.0
Crops and livestock products,United States of America,Strawberries,2019,17600.0,A,Official figure,588125.0,1035100.0
Crops and livestock products,United States of America,Strawberries,2020,18818.0,A,Official figure,642858.0,1209730.0
Crops and livestock products,United States of America,Strawberries,2021,19870.0,A,Official figure,609507.0,1211090.0
Crops and livestock products,United States of America,Strawberries,2022,21287.0,A,Official figure,592798.0,1261890.0
Crops and livestock products,United States of America,String beans,1980,141990.0,A,Official figure,54645.0,775902.0
Crops and livestock products,United States of America,String beans,1981,124100.0,A,Official figure,59745.0,741438.0
Crops and livestock products,United States of America,String beans,1982,82723.0,A,Official figure,70609.0,584097.0
Crops and livestock products,United States of America,String beans,1983,79615.0,A,Official figure,66933.0,532887.0
Crops and livestock products,United States of America,String beans,1984,87672.0,A,Official figure,68925.0,604282.0
Crops and livestock products,United States of America,String beans,1985,89904.0,A,Official figure,70885.0,637285.0
Crops and livestock products,United States of America,String beans,1986,77120.0,A,Official figure,71686.0,552840.0
Crops and livestock products,United States of America,String beans,1987,90650.0,A,Official figure,68634.0,622170.0
Crops and livestock products,United States of America,String beans,1988,88080.0,A,Official figure,60590.0,533680.0
Crops and livestock products,United States of America,String beans,1989,100760.0,A,Official figure,78302.0,788970.0
Crops and livestock products,United States of America,String beans,1990,99600.0,A,Official figure,72530.0,722400.0
Crops and livestock products,United States of America,String beans,1991,93700.0,A,Official figure,74338.0,696550.0
Crops and livestock products,United States of America,String beans,1992,112310.0,A,Official figure,68053.0,764300.0
Crops and livestock products,United States of America,String beans,1993,114850.0,A,Official figure,68459.0,786250.0
Crops and livestock products,United States of America,String beans,1994,123980.0,A,Official figure,75052.0,930500.0
Crops and livestock products,United States of America,String beans,1995,123320.0,A,Official figure,68237.0,841500.0
Crops and livestock products,United States of America,String beans,1996,117320.0,A,Official figure,76019.0,891860.0
Crops and livestock products,United States of America,String beans,1997,112400.0,A,Official figure,74214.0,834160.0
Crops and livestock products,United States of America,String beans,1998,115940.0,A,Official figure,76301.0,884630.0
Crops and livestock products,United States of America,String beans,1999,122510.0,A,Official figure,78403.0,960510.0
Crops and livestock products,United States of America,String beans,2000,125850.0,A,Official figure,87425.0,1100248.0
Crops and livestock products,United States of America,String beans,2001,117554.0,A,Official figure,82434.0,969050.0
Crops and livestock products,United States of America,String beans,2002,121488.0,A,Official figure,87604.0,1064278.0
Crops and livestock products,United States of America,String beans,2003,114001.0,A,Official figure,86360.0,984509.0
Crops and livestock products,United States of America,String beans,2004,118651.0,A,Official figure,92457.0,1097013.0
Crops and livestock products,United States of America,String beans,2005,122184.0,A,Official figure,87509.0,1069225.0
Crops and livestock products,United States of America,String beans,2006,120250.0,A,Official figure,88796.0,1067767.0
Crops and livestock products,United States of America,String beans,2007,119452.0,A,Official figure,81932.0,978690.0
Crops and livestock products,United States of America,String beans,2008,116830.0,A,Official figure,85352.0,997170.0
